API,Year,Month,Liquid,Gas,RatioGasOil,Water,PercentWater,DaysOn,_LastUpdate
42371392130100,2015,10,4413,2422,0.548832993428507,9906,2.2447314751869505,0,2018-06-10 10:28:06.783
42371392130100,2015,11,6841,0,0.0,15273,2.2325683379622903,0,2018-06-10 10:28:06.783
42371392130100,2015,12,6415,1621,0.252689010132502,14237,2.21932969602494,0,2018-06-10 10:28:06.783
42371392130100,2016,1,5280,3263,0.617992424242424,11642,2.20492424242424,0,2018-06-10 10:28:06.783
42371392130100,2016,2,6632,4879,0.7356755126658628,14520,2.18938480096502,0,2018-06-10 10:28:06.783
42371392130100,2016,3,6719,5774,0.859354070546212,14596,2.17234707545766,0,2018-06-10 10:28:06.783
42371392130100,2016,4,4389,4110,0.936431989063568,9453,2.15379357484621,0,2018-06-10 10:28:06.783
42371392130100,2016,5,4611,4822,1.04576013879853,9837,2.13337670787248,0,2018-06-10 10:28:06.783
42371392130100,2016,6,5576,5968,1.07030129124821,11770,2.11083213773314,0,2018-06-10 10:28:06.783
42371392130100,2016,7,4828,4363,0.903686826843413,10070,2.0857497928749,0,2018-06-10 10:28:06.783
42371392130100,2016,8,5009,7590,1.51527250948293,10307,2.05769614693552,0,2018-06-10 10:28:06.783
42371392130100,2016,9,4269,8573,2.008198641368,8650,2.0262356523776104,0,2018-06-10 10:28:06.783
42371392130100,2016,10,4266,4636,1.08673230192218,8492,1.99062353492733,0,2018-06-10 10:28:06.783
42383381710000,2014,2,1936,1757,0.90754132231405,4713,2.43440082644628,0,2018-10-07 13:21:16.933
42383381710000,2014,3,12315,12511,1.0159155501421,30072,2.4419001218026803,0,2018-10-07 13:21:16.933
42383381710000,2014,4,11084,8311,0.749819559725731,26598,2.39967520750632,0,2018-10-07 13:21:16.933
42383381710000,2014,5,7375,6719,0.9110508474576272,17252,2.33925423728814,0,2018-10-07 13:21:16.933
42383381710000,2014,6,4606,5568,1.20885801128962,10342,2.24533217542336,0,2018-10-07 13:21:16.933
42383381710000,2014,7,3956,4025,1.01744186046512,8242,2.08341759352882,0,2018-10-07 13:21:16.933
42383381710000,2014,8,4755,5250,1.10410094637224,9874,2.07655099894848,0,2018-10-07 13:21:16.933
42383381710000,2014,9,4886,6718,1.3749488334015605,10130,2.07327056897257,0,2018-10-07 13:21:16.933
42383381710000,2014,10,4751,7412,1.5600926120816698,9804,2.06356556514418,0,2018-10-07 13:21:16.933
42383381710000,2014,11,4476,7325,1.63650580875782,9215,2.05875781948168,0,2018-10-07 13:21:16.933
42383381710000,2014,12,4273,4642,1.08635619003042,8740,2.04540135736017,0,2018-10-07 13:21:16.933
42383381710000,2015,1,3801,6394,1.68218889765851,7743,2.0370955011839,0,2016-05-28 15:26:52.280
42383381710000,2015,2,3235,5993,1.85255023183926,6525,2.01700154559505,0,2016-05-28 15:26:52.280
42383381710000,2015,3,2057,3268,1.58872143898882,4114,2.0,0,2017-11-02 15:03:44.860
42383381710000,2015,4,2550,2902,1.13803921568627,4630,1.8156862745098,0,2018-10-07 13:21:16.933
42383381710000,2015,5,3079,5778,1.87658330626827,5092,1.6537836960052,0,2017-03-30 16:59:48.637
42383381710000,2015,6,2606,7394,2.83729854182655,3956,1.51803530314658,0,2017-03-30 16:59:48.637
42383381710000,2015,7,3105,6941,2.2354267310789,4382,1.41127214170692,0,2017-11-02 15:03:44.860
42383381710000,2015,8,3190,7313,2.29247648902821,4061,1.2730407523511005,0,2018-10-07 13:21:16.933
42383381710000,2015,9,2879,8742,3.0364709968739105,3386,1.1761028134768998,0,2018-12-30 09:04:45.187
42383381710000,2015,10,3203,11375,3.5513581017795803,3461,1.08054948485795,0,2018-12-30 09:04:45.187
42383381710000,2015,11,2911,11483,3.944692545517,2913,1.00068704912401,0,2018-12-30 09:04:45.187
42383381710000,2015,12,2631,9857,3.74648422652984,4198,1.5955910300266103,0,2018-12-30 09:04:45.187
42383381710000,2016,1,2624,10757,4.09946646341463,5900,2.2484756097561003,0,2018-12-30 09:04:45.187
42389339940000,2014,6,9852,62304,6.32399512789281,0,0.0,0,2018-09-09 16:34:11.357
42389339940000,2014,7,9866,49472,5.014392864382732,32454,3.2894790188526297,0,2018-10-07 23:58:44.820
42389339940000,2014,8,11728,59792,5.09822646657572,39224,3.34447476125512,0,2018-10-07 23:58:44.820
42389339940000,2014,9,9368,42091,4.4930614859094815,27612,2.94748078565329,0,2018-10-07 23:58:44.820
42389339940000,2014,10,11134,58345,5.24025507454643,38275,3.4376684030896403,0,2018-10-07 23:58:44.820
42389339940000,2014,11,9937,57473,5.78373754654322,37703,3.7942034819362,0,2018-10-07 23:58:44.820
42389339940000,2014,12,8450,51309,6.07207100591716,33659,3.98331360946746,0,2018-10-07 23:58:44.820
42389339940000,2015,1,8015,51184,6.386026200873362,33577,4.18927011852776,0,2018-10-07 23:58:44.820
42389339940000,2015,2,6220,36192,5.81864951768489,23742,3.81704180064309,0,2018-10-07 23:58:44.820
42389339940000,2015,3,7229,43495,6.01673813805506,28533,3.94701895144557,0,2018-10-07 23:58:44.820
42389339940000,2015,4,5994,34499,5.75558892225559,22632,3.77577577577578,0,2018-10-07 23:58:44.820
42389339940000,2015,5,5837,35194,6.02946719205071,23088,3.9554565701559,0,2018-10-07 23:58:44.820
42389339940000,2015,6,5708,35765,6.2657673440784905,23462,4.1103714085494,0,2018-10-07 23:58:44.820
42389339940000,2015,7,5429,35494,6.53785227482041,23284,4.28881930373918,0,2018-10-07 23:58:44.820
42389339940000,2015,8,5006,32482,6.48861366360368,21309,4.25669196963644,0,2018-10-07 23:58:44.820
42389339940000,2015,9,4680,30027,6.41602564102564,19698,4.20897435897436,0,2018-10-07 23:58:44.820
42389339940000,2015,10,4709,30496,6.47610957740497,20006,4.24846039498832,0,2018-10-07 23:58:44.820
42389339940000,2015,11,4383,28336,6.464978325347941,18589,4.24115902349989,0,2018-10-07 23:58:44.820
42389339940000,2015,12,3996,26361,6.59684684684685,17293,4.32757757757758,0,2018-10-07 23:58:44.820
42389339940000,2016,1,4042,25950,6.4200890648194,17023,4.2115289460663,0,2018-10-07 23:58:44.820
42389339940000,2016,2,3863,24301,6.2907067046337,15942,4.12684442143412,0,2018-07-08 10:00:56.540
42389339940000,2016,3,3659,22311,6.0975676414320885,14636,4.0,0,2018-07-08 10:00:56.540
42389339940000,2016,4,3446,20964,6.0835751596053385,13753,3.9910040626813705,0,2018-07-08 10:00:56.540
42389339940000,2016,5,3351,21529,6.4246493584004805,14123,4.21456281706953,0,2018-06-03 10:21:17.343
42389345710000,2015,3,9035,38252,4.2337576092971805,66906,7.405201992252349,0,2016-05-26 15:25:54.963
42389345710000,2015,4,19261,108781,5.647733762525308,190268,9.87840714396968,0,2016-05-26 15:25:54.963
42389345710000,2015,5,14642,58078,3.96653462641716,101584,6.937850020489,0,2016-05-26 15:25:54.963
42389345710000,2015,6,12311,52961,4.30192510762733,92634,7.52449029323369,0,2016-05-26 15:25:54.963
42389345710000,2015,7,12088,53137,4.39584712111185,92941,7.68869953673064,0,2016-05-26 15:25:54.963
42389345710000,2015,8,8807,40567,4.60622232315204,70955,8.05665947541728,0,2016-05-26 15:25:54.963
42389345710000,2015,9,7915,41776,5.2780795957043605,73070,9.231838281743519,0,2016-05-26 15:25:54.963
42389345710000,2015,10,7667,43695,5.69910003912873,76426,9.96817529672623,0,2016-06-02 14:29:39.547
42389345710000,2015,11,7214,48473,6.719295813695589,84784,11.7527030773496,0,2016-05-26 15:25:54.963
42389345710000,2015,12,5644,31319,5.549078667611622,54780,9.70588235294118,0,2016-05-26 15:25:54.963
42389345710000,2016,1,5726,32713,5.71306322039818,57218,9.99266503667482,0,2016-05-26 15:25:54.963
42389345710000,2016,2,5159,21513,4.16999418491956,37628,7.29366156231828,0,2016-05-26 15:25:54.963
42389345710000,2016,3,5521,32577,5.9005614924832495,56980,10.3205940952726,0,2016-06-02 14:29:39.547
42389345710000,2016,4,4806,31712,6.59841864336246,55467,11.5411985018727,0,2016-07-07 15:09:23.613
42389345710000,2016,5,4405,28168,6.39455164585698,15318,3.4774120317820696,0,2016-11-03 14:14:48.753
42389345710000,2016,6,4237,29997,7.079773424592871,16313,3.850129808827,0,2016-11-03 14:14:48.753
42389345710000,2016,7,4206,29757,7.074893009985732,16182,3.84736091298146,0,2016-11-03 14:14:48.753
42389345710000,2016,8,4501,24256,5.389024661186402,13191,2.9306820706509704,0,2016-12-08 15:25:26.060
42389345710000,2016,9,3822,22617,5.9175824175824205,12299,3.2179487179487203,0,2017-01-05 14:49:07.733
42389345710000,2016,10,4053,25458,6.28127313101406,13844,3.41574142610412,0,2017-01-05 14:49:07.733
42389345710000,2016,11,4069,26328,6.47038584418776,14317,3.5185549275006096,0,2017-02-02 15:55:46.393
42389345710000,2016,12,3991,26119,6.54447506890504,14204,3.55900776747682,0,2017-04-06 14:45:15.297
42389345710000,2017,1,3444,17973,5.21864111498258,0,0.0,0,2017-07-06 15:12:24.290
42389345710000,2017,2,2589,14882,5.7481653147933605,0,0.0,0,2017-09-28 14:48:18.423
42461395750000,2015,6,14193,30361,2.13915310364264,20765,1.46304516310857,0,2018-10-07 15:37:34.993
42461395750000,2015,7,9657,34885,3.61240550895723,15882,1.64461012736875,0,2018-10-07 15:37:34.993
42461395750000,2015,8,7796,28941,3.712288353001541,12354,1.5846587993843002,0,2018-10-07 15:37:34.993
42461395750000,2015,9,7036,26465,3.76137009664582,10653,1.5140704945991998,0,2018-10-07 15:37:34.993
42461395750000,2015,10,6976,25270,3.62241972477064,9924,1.4225917431192698,0,2018-10-07 15:37:34.993
42461395750000,2015,11,5547,21731,3.91761312421129,7256,1.30809446547683,0,2018-10-07 15:37:34.993
42461395750000,2015,12,4732,17534,3.70540997464074,5449,1.15152155536771,0,2018-10-07 15:37:34.993
42461395750000,2016,1,4080,15741,3.85808823529412,3790,0.9289215686274508,0,2018-10-07 15:37:34.993
42461395750000,2016,2,2763,12327,4.4614549402823,1671,0.604777415852334,0,2017-03-30 17:50:16.950
42461395750000,2016,3,3173,15162,4.77844311377245,2604,0.820674440592499,0,2017-03-30 17:50:16.950
42461395750000,2016,4,2890,12870,4.45328719723183,2550,0.882352941176471,0,2017-03-30 17:50:16.950
42461395750000,2016,5,2906,11924,4.10323468685478,2779,0.9562973158981422,0,2017-03-30 17:50:16.950
42461395750000,2016,6,2877,11240,3.9068474104970496,2985,1.03753910323253,0,2017-03-30 17:50:16.950
42461395750000,2016,7,2547,8855,3.47663918335296,2867,1.12563800549666,0,2017-03-30 17:50:16.950
42461395750000,2016,8,2507,8254,3.29238133226964,3064,1.22217790187475,0,2017-09-28 16:48:19.797
42461395750000,2016,9,2218,11461,5.16726780883679,2672,1.20468890892696,0,2017-09-28 16:48:19.797
42461395750000,2016,10,1990,11997,6.028643216080401,2361,1.18643216080402,0,2017-09-28 16:48:19.797
42461395750000,2016,11,1871,13711,7.32816675574559,2179,1.16461785141635,0,2017-09-28 16:48:19.797
42461395750000,2016,12,1792,14838,8.280133928571429,2044,1.140625,0,2017-09-28 16:48:19.797
42461395750000,2017,1,1677,15912,9.48837209302326,1867,1.11329755515802,0,2017-09-28 16:48:19.797
42461395750000,2017,2,1383,13676,9.88864786695589,1458,1.05422993492408,0,2018-02-25 10:51:26.720
42461395750000,2017,3,1576,15144,9.60913705583756,1565,0.993020304568528,0,2018-02-25 10:51:26.720
42461395750000,2017,4,1486,14048,9.4535666218035,1395,0.938761776581427,0,2018-02-25 10:51:26.720
42461395750000,2017,5,1424,13660,9.592696629213481,1237,0.8686797752808991,0,2018-02-25 10:51:26.720
49021210550000,2014,3,1780,0,0.0,0,0.0,1,2016-04-06 15:40:34.957
49021210550000,2014,4,6360,2281,0.3586477987421379,239,0.0375786163522013,24,2016-04-06 15:40:34.957
49021210550000,2014,5,7774,3129,0.402495497813224,6830,0.8785695909441731,23,2016-04-06 15:40:34.957
49021210550000,2014,6,10397,6060,0.5828604405116861,8439,0.811676445128402,27,2016-04-06 15:40:34.957
49021210550000,2014,7,8189,7639,0.932836732201734,6796,0.829893759921846,31,2016-04-06 15:40:34.957
49021210550000,2014,8,4251,4415,1.03857915784521,3283,0.772288873206304,22,2016-04-06 15:40:34.957
49021210550000,2014,9,178,62,0.348314606741573,107,0.6011235955056179,2,2016-04-06 15:40:34.957
49021210550000,2014,10,4456,1724,0.38689407540395,3823,0.85794434470377,21,2016-04-06 15:40:34.957
49021210550000,2014,11,4540,1883,0.414757709251101,4012,0.8837004405286341,26,2016-04-06 15:40:34.957
49021210550000,2014,12,3696,2134,0.577380952380952,2771,0.7497294372294371,27,2016-04-06 15:40:34.957
49021210550000,2015,1,2288,333,0.14554195804195802,890,0.388986013986014,22,2016-04-06 15:40:34.957
49021210550000,2015,2,3222,1693,0.525450031036623,2390,0.7417752948479208,28,2016-04-06 15:40:34.957
49021210550000,2015,3,2737,2218,0.810376324442821,1968,0.719035440263062,30,2016-04-06 15:40:34.957
49021210550000,2015,4,2282,1508,0.660823838737949,1380,0.604732690622261,30,2016-04-06 15:40:34.957
49021210550000,2015,5,2350,1809,0.769787234042553,1421,0.60468085106383,31,2016-04-06 15:40:34.957
49021210550000,2015,6,351,334,0.951566951566952,243,0.6923076923076921,5,2016-04-06 15:40:34.957
49021210550000,2015,7,0,0,0.0,0,0.0,0,2016-04-06 15:40:34.957
49021210550000,2015,8,0,0,0.0,0,0.0,0,2016-04-06 15:40:34.957
49021210550000,2015,9,660,346,0.524242424242424,154,0.23333333333333306,20,2016-04-06 15:40:34.957
49021210550000,2015,10,1262,665,0.5269413629160061,341,0.270206022187005,31,2016-04-06 15:40:34.957
49021210550000,2015,11,1410,826,0.5858156028368791,572,0.405673758865248,30,2016-04-06 15:40:34.957
49021210550000,2015,12,1443,895,0.62023562023562,620,0.4296604296604301,31,2016-04-06 15:40:34.957
49021210550000,2016,1,1654,988,0.597339782345828,808,0.488512696493349,31,2016-04-06 15:40:34.957
49021210550000,2016,2,1328,827,0.622740963855422,577,0.434487951807229,29,2016-04-06 15:40:34.957
