 check_number session_start
1078 601 15:34:00.000
1079 4850 22:30:00.000
1080 628 08:42:00.000
1081 5260 06:15:00.000
1082 2371 21:00:00.000
1083 8418 06:15:00.000
1084 497 06:15:00.000
1085 3597 14:00:00.000
1086 5570 22:30:00.000
1087 4120 14:15:00.000
1088 4616 14:15:00.000
1089 1296 08:42:00.000
1090 3506 08:42:00.000
1091 7139 23:42:00.000
1092 8772 15:34:00.000
1093 8593 22:30:00.000
1094 451 07:30:00.000
1095 3585 08:42:00.000
1096 4766 06:00:00.000
1097 8187 15:34:00.000
1098 3793 07:00:00.000
1099 3598 07:00:00.000
1100 7637 14:00:00.000
1101 3063 14:15:00.000
1102 2133 22:15:00.000
1103 2726 07:30:00.000
1104 3318 07:00:00.000
1105 4982 14:15:00.000
1106 8549 21:00:00.000
1107 2186 21:00:00.000
1108 2926 14:15:00.000
1109 3582 21:00:00.000
1110 6289 23:42:00.000
1111 4483 15:00:00.000
1112 2026 06:15:00.000
1113 3540 22:30:00.000
1114 6702 06:00:00.000
1115 7340 08:42:00.000
1116 5296 06:00:00.000
1117 9680 14:15:00.000
1118 9478 22:15:00.000
1119 2063 15:34:00.000
1120 6408 15:34:00.000
1121 7491 06:15:00.000
1122 7164 15:34:00.000
1123 6247 07:00:00.000
1124 4096 23:42:00.000
1125 5440 06:15:00.000
1126 1038 22:15:00.000
1127 8503 06:00:00.000
1128 3563 06:15:00.000
1129 6327 07:00:00.000
1130 9170 22:15:00.000
1131 109 15:30:00.000
1132 5389 06:15:00.000
1133 3151 06:15:00.000
1134 3986 22:15:00.000
1135 9175 22:15:00.000
1136 4210 21:00:00.000
1137 6689 08:42:00.000
1138 7920 21:00:00.000
1139 7159 15:30:00.000
1140 299 15:34:00.000
1141 7965 21:00:00.000
1142 134 07:30:00.000
1143 6841 08:42:00.000
1144 219 15:30:00.000
1145 5145 22:30:00.000
1146 6272 15:00:00.000
1147 660 14:00:00.000
1148 9666 23:42:00.000
1149 1612 22:15:00.000
1150 7499 23:42:00.000
1151 5178 21:00:00.000
1152 9356 21:00:00.000
1153 2189 15:30:00.000
1154 1084 22:15:00.000
1155 4139 14:00:00.000
1156 3536 21:00:00.000
1157 5792 22:30:00.000
1158 7402 15:30:00.000
1159 987 06:00:00.000
1160 5861 21:00:00.000
1161 7887 06:00:00.000
1162 4802 22:30:00.000
1163 5802 15:34:00.000
1164 8246 14:15:00.000
1165 6232 21:00:00.000
1166 7206 22:15:00.000
1167 3781 07:30:00.000
1168 1849 07:30:00.000
1169 2330 23:42:00.000
1170 83 15:30:00.000
1171 3451 21:00:00.000
1172 8052 07:30:00.000
1173 1750 07:30:00.000
1174 9120 07:00:00.000
1175 9380 07:30:00.000
1176 6828 06:15:00.000
1177 6654 21:00:00.000
1178 719 22:30:00.000
1179 9292 08:42:00.000
1180 2978 07:30:00.000
1181 5115 06:15:00.000
1182 1268 14:00:00.000
1183 2935 15:34:00.000
1184 6648 15:00:00.000
1185 8773 21:00:00.000
1186 6006 07:00:00.000
1187 5491 07:00:00.000
1188 4635 07:00:00.000
1189 4379 15:30:00.000
1190 1759 15:00:00.000
1191 2116 21:00:00.000
1192 7224 08:42:00.000
1193 487 21:00:00.000
1194 4784 15:30:00.000
1195 2778 22:30:00.000
1196 3975 14:00:00.000
1197 4515 21:00:00.000
1198 5960 21:00:00.000
1199 4362 21:00:00.000
1200 2363 06:15:00.000
1201 5782 15:30:00.000
1202 3386 15:30:00.000
1203 6028 22:30:00.000
1204 9247 08:42:00.000
1205 4950 15:00:00.000
1206 327 22:15:00.000
1207 158 22:30:00.000
1208 5995 14:00:00.000
1209 7120 14:15:00.000
1210 8199 22:15:00.000
1211 3852 08:42:00.000
1212 603 14:15:00.000
1213 4188 14:15:00.000
1214 861 15:30:00.000
1215 7185 08:42:00.000
1216 9892 15:34:00.000
1217 7063 07:30:00.000
1218 8453 14:15:00.000
1219 9348 22:15:00.000
1220 6734 22:15:00.000
1221 9049 21:00:00.000
1222 4706 08:42:00.000
1223 5602 21:00:00.000
1224 2104 21:00:00.000
1225 9025 14:00:00.000
1226 9447 22:30:00.000
1227 8025 21:00:00.000
1228 6237 06:15:00.000
1229 1809 15:34:00.000
1230 2061 14:15:00.000
1231 5048 14:00:00.000
1232 3619 07:00:00.000
1233 3504 15:30:00.000
1234 7672 06:15:00.000
1235 2737 14:15:00.000
1236 4369 08:42:00.000
1237 884 07:00:00.000
1238 7330 08:42:00.000
1239 5596 15:34:00.000
1240 7915 07:00:00.000
1241 4717 22:15:00.000
1242 5974 08:42:00.000
1243 1405 15:30:00.000
1244 2089 15:00:00.000
1245 414 22:15:00.000
1246 533 06:15:00.000
1247 6046 23:42:00.000
1248 1148 06:15:00.000
1249 257 06:00:00.000
1250 461 15:00:00.000
1251 523 15:00:00.000
1252 1069 06:15:00.000
1253 5654 08:42:00.000
1254 8294 07:30:00.000
1255 2105 14:00:00.000
1256 9320 08:42:00.000
1257 3926 07:00:00.000
1258 2958 06:15:00.000
1259 6475 15:34:00.000
1260 1030 14:15:00.000
1261 8004 07:30:00.000
1262 3830 15:30:00.000
1263 6039 23:42:00.000
1264 1638 06:00:00.000
1265 9965 14:00:00.000
1266 9096 07:00:00.000
1267 100 22:30:00.000
1268 6290 07:00:00.000
1269 1195 15:34:00.000
1270 914 15:00:00.000
1271 9511 15:34:00.000
1272 6401 14:15:00.000
1273 1885 14:15:00.000
1274 6109 08:42:00.000
1275 2732 21:00:00.000
1276 9131 06:00:00.000
1277 8516 22:15:00.000
1278 1330 14:00:00.000
1279 9822 07:00:00.000
1280 8914 07:30:00.000
1281 3228 06:00:00.000
1282 387 08:42:00.000
1283 6869 15:30:00.000
1284 2555 07:30:00.000
1285 5352 22:30:00.000
1286 908 14:15:00.000
1287 3634 14:00:00.000
1288 1231 15:34:00.000
1289 2845 21:00:00.000
1290 9259 07:30:00.000
1291 8030 22:15:00.000
1292 5114 21:00:00.000
1293 3567 14:15:00.000
1294 7380 21:00:00.000
1295 8105 22:30:00.000
1296 9918 06:15:00.000
1297 1314 22:15:00.000
1298 4318 21:00:00.000
1299 4039 15:34:00.000
1300 1340 14:15:00.000
1301 3407 08:42:00.000
1302 9723 07:00:00.000
1303 801 21:00:00.000
1304 9904 21:00:00.000
1305 5467 15:30:00.000
1306 1551 06:00:00.000
1307 611 21:00:00.000
1308 2694 06:15:00.000
1309 8406 21:00:00.000
1310 6591 22:15:00.000
1311 8039 15:34:00.000
1312 8535 15:34:00.000
1313 1774 15:00:00.000
1314 6507 08:42:00.000
1315 4112 21:00:00.000
1316 6106 06:15:00.000
1317 5914 15:30:00.000
1318 1086 08:42:00.000
1319 5730 22:30:00.000
1320 6985 06:00:00.000
1321 4735 06:00:00.000
1322 1797 07:00:00.000
1323 4101 22:30:00.000
1324 9779 07:00:00.000
1325 8942 07:30:00.000
1326 8401 15:00:00.000
1327 6013 15:34:00.000
1328 7138 07:00:00.000
1329 8051 22:30:00.000
1330 6994 08:42:00.000
1331 1250 21:00:00.000
1332 7234 15:00:00.000
1333 7554 07:00:00.000
1334 1710 23:42:00.000
1335 2514 14:00:00.000
1336 9936 06:15:00.000
1337 7132 06:00:00.000
1338 3190 06:00:00.000
1339 9710 06:00:00.000
1340 7324 23:42:00.000
1341 4282 08:42:00.000
1342 4071 06:15:00.000
1343 9415 23:42:00.000
1344 5682 21:00:00.000
1345 2204 06:15:00.000
1346 9294 15:00:00.000
1347 4694 23:42:00.000
1348 1701 15:34:00.000
1349 3832 21:00:00.000
1350 841 07:00:00.000
1351 6849 23:42:00.000
1352 6812 14:00:00.000
1353 6256 07:30:00.000
1354 222 07:00:00.000
1355 2572 07:30:00.000
1356 5993 22:15:00.000
1357 520 21:00:00.000
1358 7674 15:30:00.000
1359 338 22:30:00.000
1360 2226 21:00:00.000
1361 2340 15:00:00.000
1362 7790 06:00:00.000
1363 6766 21:00:00.000
1364 8112 07:30:00.000
1365 5842 14:15:00.000
1366 9555 21:00:00.000
1367 4819 22:30:00.000
1368 5326 23:42:00.000
1369 2252 06:15:00.000
1370 9077 22:15:00.000
1371 8424 15:30:00.000
1372 9368 21:00:00.000
1373 6199 07:00:00.000
1374 422 08:42:00.000
1375 7277 06:15:00.000
1376 9251 15:34:00.000
1377 2591 21:00:00.000
1378 652 15:34:00.000
1379 1948 08:42:00.000
1380 2197 21:00:00.000
1381 5140 15:00:00.000
1382 1305 22:30:00.000
1383 7368 06:00:00.000
1384 8480 15:34:00.000
1385 1178 15:34:00.000
1386 6227 22:30:00.000
1387 5772 15:34:00.000
1388 4161 15:30:00.000
1389 5256 08:42:00.000
1390 9535 07:30:00.000
1391 9089 15:34:00.000
1392 4273 14:15:00.000
1393 5565 07:00:00.000
1394 4304 15:34:00.000
1395 245 23:42:00.000
1396 2078 07:00:00.000
1397 4429 07:00:00.000
1398 5986 15:00:00.000
1399 641 15:30:00.000
1400 4163 21:00:00.000
1401 9597 14:15:00.000
1402 1889 15:34:00.000
1403 9554 15:30:00.000
1404 4703 15:30:00.000
1405 7456 06:15:00.000
1406 86 07:00:00.000
1407 9185 22:15:00.000
1408 2349 22:30:00.000
1409 8803 23:42:00.000
1410 6963 15:34:00.000
1411 7445 15:30:00.000
1412 7116 08:42:00.000
1413 3553 15:30:00.000
1414 5727 08:42:00.000
1415 2333 23:42:00.000
1416 3115 15:34:00.000
1417 4384 21:00:00.000
1418 8007 14:00:00.000
1419 8468 06:15:00.000
1420 1863 14:00:00.000
1421 235 21:00:00.000
1422 4973 08:42:00.000
1423 6024 23:42:00.000
1424 2541 21:00:00.000
1425 4403 07:00:00.000
1426 300 15:30:00.000
1427 6577 22:15:00.000
1428 8636 06:00:00.000
1429 1893 15:34:00.000
1430 5129 07:00:00.000
1431 7710 22:15:00.000
1432 1899 21:00:00.000
1433 5628 15:30:00.000
1434 4410 14:00:00.000
1435 9960 23:42:00.000
1436 1766 23:42:00.000
1437 2090 22:15:00.000
1438 9756 08:42:00.000
1439 544 23:42:00.000
1440 505 06:00:00.000
1441 1489 07:00:00.000
1442 3333 06:00:00.000
1443 6406 21:00:00.000
1444 6212 22:15:00.000
1445 1390 14:15:00.000
1446 1299 22:30:00.000
1447 8882 21:00:00.000
1448 6674 15:00:00.000
1449 5327 07:00:00.000
1450 7175 07:30:00.000
1451 8434 14:00:00.000
1452 18 06:00:00.000
1453 5107 15:30:00.000
1454 9808 14:15:00.000
1455 5425 21:00:00.000
1456 2262 15:30:00.000
1457 6451 07:30:00.000
1458 3688 14:00:00.000
1459 88 21:00:00.000
1460 1245 21:00:00.000
1461 8601 06:00:00.000
1462 7115 07:30:00.000
1463 4957 22:15:00.000
1464 5901 14:15:00.000
1465 9893 07:30:00.000
1466 5543 21:00:00.000
1467 9583 08:42:00.000
1468 4404 23:42:00.000
1469 9648 22:30:00.000
1470 1705 15:34:00.000
1471 7246 15:30:00.000
1472 8686 08:42:00.000
1473 2203 08:42:00.000
1474 1524 06:15:00.000
1475 2692 06:00:00.000
1476 543 06:00:00.000
1477 5193 15:34:00.000
1478 910 22:30:00.000
1479 6658 06:00:00.000
1480 2609 15:30:00.000
1481 9967 23:42:00.000
1482 1398 06:15:00.000
1483 2552 14:00:00.000
1484 6973 15:30:00.000
1485 821 15:30:00.000
1486 2832 06:15:00.000
1487 6511 15:00:00.000
1488 3758 23:42:00.000
1489 8635 23:42:00.000
1490 307 14:15:00.000
1491 7954 22:30:00.000
1492 970 21:00:00.000
1493 5423 22:30:00.000
1494 8691 15:30:00.000
1495 4701 07:30:00.000
1496 648 15:34:00.000
1497 2700 21:00:00.000
1498 3659 07:30:00.000
1499 3205 06:15:00.000
1500 869 21:00:00.000
1501 3749 07:30:00.000
1502 5258 07:30:00.000
1503 3889 06:15:00.000
1504 8100 07:00:00.000
1505 6094 22:30:00.000
1506 7432 22:30:00.000
1507 7756 08:42:00.000
1508 3032 15:00:00.000
1509 4271 21:00:00.000
1510 6293 23:42:00.000
1511 3020 08:42:00.000
1512 5339 08:42:00.000
1513 9110 06:00:00.000
1514 3499 06:15:00.000
1515 297 06:15:00.000
1516 9919 15:00:00.000
1517 4730 07:30:00.000
1518 9241 15:34:00.000
1519 3292 15:34:00.000
1520 9124 14:15:00.000
1521 3185 21:00:00.000
1522 9595 22:30:00.000
1523 8144 23:42:00.000
1524 5957 06:00:00.000
1525 6344 06:00:00.000
1526 7859 07:30:00.000
1527 5060 23:42:00.000
1528 1194 15:00:00.000
1529 7930 15:30:00.000
1530 977 14:00:00.000
1531 4060 22:30:00.000
1532 230 23:42:00.000
1533 3818 08:42:00.000
1534 8838 15:34:00.000
1535 8971 23:42:00.000
1536 6513 07:00:00.000
1537 2696 15:34:00.000
1538 8961 15:34:00.000
1539 4412 21:00:00.000
1540 3477 21:00:00.000
1541 674 23:42:00.000
1542 167 15:00:00.000
1543 2215 15:34:00.000
1544 9825 15:30:00.000
1545 8289 23:42:00.000
1546 4445 14:00:00.000
1547 3460 14:15:00.000
1548 3345 14:15:00.000
1549 9970 23:42:00.000
1550 5311 07:30:00.000
1551 5125 14:15:00.000
1552 679 21:00:00.000
1553 360 21:00:00.000
1554 5373 14:00:00.000
1555 9671 15:30:00.000
1556 764 15:00:00.000
1557 2766 14:00:00.000
1558 7572 14:00:00.000
1559 6690 06:00:00.000
1560 7925 15:34:00.000
1561 2305 15:00:00.000
1562 5948 21:00:00.000
1563 6964 21:00:00.000
1564 8446 22:15:00.000
1565 4327 06:00:00.000
1566 4130 14:00:00.000
1567 484 15:34:00.000
1568 3863 14:00:00.000
1569 7690 22:30:00.000
1570 4196 15:00:00.000
1571 9719 14:15:00.000
1572 6182 14:00:00.000
1573 3024 14:15:00.000
1574 1957 14:15:00.000
1575 5432 21:00:00.000
1576 1887 21:00:00.000
1577 4172 07:30:00.000
1578 2962 21:00:00.000
1579 8534 22:15:00.000
1580 3684 07:00:00.000
1581 8908 21:00:00.000
1582 3575 08:42:00.000
1583 6139 07:00:00.000
1584 6012 22:15:00.000
1585 2612 14:15:00.000
1586 8639 21:00:00.000
1587 8080 14:15:00.000
1588 6156 21:00:00.000
1589 4550 07:00:00.000
1590 5318 06:15:00.000
1591 8055 06:00:00.000
1592 2108 08:42:00.000
1593 9020 15:30:00.000
1594 8250 22:30:00.000
1595 848 08:42:00.000
1596 6864 07:00:00.000
1597 6418 22:15:00.000
1598 595 15:00:00.000
1599 8081 15:00:00.000
1600 190 08:42:00.000
1601 515 08:42:00.000
1602 9343 21:00:00.000
1603 3526 22:15:00.000
1604 3482 06:15:00.000
1605 9426 23:42:00.000
1606 310 15:30:00.000
1607 9000 21:00:00.000
1608 8799 23:42:00.000
1609 2570 07:00:00.000
1610 1834 14:00:00.000
1611 7568 07:00:00.000
1612 5502 21:00:00.000
1613 3207 23:42:00.000
1614 1655 06:15:00.000
1615 1380 06:00:00.000
1616 4793 07:00:00.000
1617 7326 14:00:00.000
1618 2120 14:15:00.000
1619 4446 07:30:00.000
1620 932 14:00:00.000
1621 241 23:42:00.000
1622 3776 23:42:00.000
1623 9821 14:15:00.000
1624 9863 07:00:00.000
1625 3022 14:15:00.000
1626 1093 06:00:00.000
1627 8482 14:00:00.000
1628 3691 07:30:00.000
1629 9576 15:30:00.000
1630 3692 07:00:00.000
1631 102 14:15:00.000
1632 2053 21:00:00.000
1633 7484 07:00:00.000
1634 9794 15:34:00.000
1635 6077 15:30:00.000
1636 4837 06:15:00.000
1637 7661 15:30:00.000
1638 8194 15:34:00.000
1639 99 06:15:00.000
1640 9852 07:00:00.000
1641 7421 22:30:00.000
1642 5265 06:15:00.000
1643 2611 07:00:00.000
1644 5583 21:00:00.000
1645 3428 07:00:00.000
1646 5803 15:30:00.000
1647 9958 21:00:00.000
1648 2 14:00:00.000
1649 7778 23:42:00.000
1650 9780 14:00:00.000
1651 1357 15:34:00.000
1652 2057 14:15:00.000
1653 5259 06:15:00.000
1654 5724 22:30:00.000
1655 3860 22:30:00.000
1656 3667 07:30:00.000
1657 4122 06:15:00.000
1658 7348 08:42:00.000
1659 4086 07:00:00.000
1660 7470 22:15:00.000
1661 9682 06:00:00.000
1662 8848 21:00:00.000
1663 6813 14:15:00.000
1664 2278 08:42:00.000
1665 3234 06:00:00.000
1666 1107 15:34:00.000
1667 2328 15:30:00.000
1668 4393 22:30:00.000
1669 3391 15:34:00.000
1670 7883 23:42:00.000
1671 204 08:42:00.000
1672 8276 15:34:00.000
1673 7678 22:15:00.000
1674 2839 06:15:00.000
1675 8514 07:00:00.000
1676 237 06:00:00.000
1677 6709 15:00:00.000
1678 5976 06:15:00.000
1679 6264 15:00:00.000
1680 3853 15:00:00.000
1681 7617 23:42:00.000
1682 1643 15:34:00.000
1683 1754 08:42:00.000
1684 4999 22:15:00.000
1685 7934 22:15:00.000
1686 4548 07:00:00.000
1687 802 14:15:00.000
1688 9414 15:00:00.000
1689 864 07:00:00.000
1690 3356 21:00:00.000
1691 776 08:42:00.000
1692 2238 22:15:00.000
1693 7545 08:42:00.000
1694 3025 21:00:00.000
1695 2980 06:15:00.000
1696 9278 14:15:00.000
1697 6562 14:00:00.000
1698 8495 15:00:00.000
1699 8523 15:30:00.000
1700 4878 14:00:00.000
1701 8999 06:00:00.000
1702 6599 07:30:00.000
1703 7864 21:00:00.000
1704 9400 07:30:00.000
1705 9837 07:30:00.000
1706 2154 06:15:00.000
1707 8669 21:00:00.000
1708 8562 14:15:00.000
1709 9894 06:15:00.000
1710 2893 14:15:00.000
1711 2970 14:15:00.000
1712 5554 15:34:00.000
1713 3735 08:42:00.000
1714 3246 21:00:00.000
1715 2336 07:00:00.000
1716 9076 15:00:00.000
1717 4224 22:15:00.000
1718 7308 15:30:00.000
1719 9731 06:00:00.000
1720 4753 06:15:00.000
1721 8996 15:30:00.000
1722 4044 23:42:00.000
1723 9401 15:34:00.000
1724 6352 06:00:00.000
1725 1122 14:00:00.000
1726 518 14:15:00.000
1727 2508 22:30:00.000
1728 3573 06:15:00.000
1729 3204 14:15:00.000
1730 6678 14:15:00.000
1731 6196 07:00:00.000
1732 6686 06:00:00.000
1733 7774 15:30:00.000
1734 194 15:30:00.000
1735 3014 14:00:00.000
1736 9819 22:15:00.000
1737 7389 08:42:00.000
1738 8505 22:30:00.000
1739 4303 21:00:00.000
1740 2377 14:00:00.000
1741 2134 22:30:00.000
1742 8399 23:42:00.000
1743 939 21:00:00.000
1744 8900 15:30:00.000
1745 6714 06:00:00.000
1746 37 22:30:00.000
1747 3509 07:30:00.000
1748 4759 14:15:00.000
1749 1406 08:42:00.000
1750 184 14:15:00.000
1751 3079 07:30:00.000
1752 630 07:00:00.000
1753 2451 06:15:00.000
1754 5692 15:34:00.000
1755 8763 23:42:00.000
1756 7299 06:15:00.000
1757 250 07:00:00.000
1758 8826 08:42:00.000
1759 4969 21:00:00.000
1760 404 22:30:00.000
1761 5767 14:15:00.000
1762 3266 07:00:00.000
1763 4607 06:15:00.000
1764 7117 15:00:00.000
1765 4307 14:15:00.000
1766 6833 14:15:00.000
1767 9669 14:00:00.000
1768 8421 23:42:00.000
1769 6017 22:15:00.000
1770 1282 06:00:00.000
1771 3291 22:15:00.000
1772 2066 14:00:00.000
1773 4805 15:34:00.000
1774 4934 15:30:00.000
1775 4344 06:15:00.000
1776 7155 14:15:00.000
1777 5710 06:15:00.000
1778 3099 22:15:00.000
1779 7671 08:42:00.000
1780 8980 08:42:00.000
1781 9421 14:00:00.000
1782 5788 14:15:00.000
1783 7603 15:34:00.000
1784 1169 14:15:00.000
1785 3270 21:00:00.000
1786 9564 23:42:00.000
1787 1099 07:00:00.000
1788 8259 08:42:00.000
1789 3542 07:00:00.000
1790 9655 06:15:00.000
1791 8719 07:00:00.000
1792 58 06:00:00.000
1793 495 06:15:00.000
1794 7357 15:30:00.000
1795 3720 21:00:00.000
1796 6357 22:15:00.000
1797 6042 06:00:00.000
1798 5680 06:00:00.000
1799 3042 14:00:00.000
1800 7107 07:30:00.000
1801 3521 21:00:00.000
1802 5497 06:15:00.000
1803 4946 07:00:00.000
1804 2861 15:34:00.000
1805 8529 14:15:00.000
1806 1385 23:42:00.000
1807 5089 14:00:00.000
1808 3902 21:00:00.000
1809 178 21:00:00.000
1810 8966 15:30:00.000
1811 6123 14:15:00.000
1812 8956 07:00:00.000
1813 6802 21:00:00.000
1814 9647 15:00:00.000
1815 2767 15:34:00.000
1816 3632 06:15:00.000
1817 8965 14:00:00.000
1818 1606 21:00:00.000
1819 1152 06:15:00.000
1820 2677 15:34:00.000
1821 2965 22:15:00.000
1822 2718 21:00:00.000
1823 6882 22:30:00.000
1824 4688 07:00:00.000
1825 539 21:00:00.000
1826 5816 23:42:00.000
1827 1249 15:34:00.000
1828 6862 22:30:00.000
1829 2383 21:00:00.000
1830 840 22:30:00.000
1831 9656 14:00:00.000
1832 3488 23:42:00.000
1833 4571 21:00:00.000
1834 4083 15:00:00.000
1835 5445 06:00:00.000
1836 6771 06:15:00.000
1837 1363 22:15:00.000
1838 8017 08:42:00.000
1839 2281 15:30:00.000
1840 1308 06:15:00.000
1841 8753 15:00:00.000
1842 9314 08:42:00.000
1843 6748 22:15:00.000
1844 4500 06:15:00.000
1845 77 06:00:00.000
1846 5414 23:42:00.000
1847 4536 08:42:00.000
1848 2311 22:15:00.000
1849 5537 07:00:00.000
1850 4566 14:15:00.000
1851 5314 23:42:00.000
1852 2910 22:30:00.000
1853 9248 07:30:00.000
1854 6193 22:30:00.000
1855 9331 15:30:00.000
1856 9226 21:00:00.000
1857 8123 22:30:00.000
1858 5888 22:30:00.000
1859 6 15:34:00.000
1860 8244 22:15:00.000
1861 1625 21:00:00.000
1862 4744 06:00:00.000
1863 1034 07:30:00.000
1864 6897 22:15:00.000
1865 21 21:00:00.000
1866 8827 15:00:00.000
1867 4217 06:00:00.000
1868 2009 14:15:00.000
1869 2460 06:15:00.000
1870 9016 06:00:00.000
1871 6643 06:00:00.000
1872 7386 06:15:00.000
1873 4502 06:15:00.000
1874 6491 06:00:00.000
1875 2588 07:30:00.000
1876 7716 21:00:00.000
1877 6527 23:42:00.000
1878 905 15:34:00.000
1879 3015 22:15:00.000
1880 3233 07:30:00.000
1881 7860 14:15:00.000
1882 6989 15:34:00.000
1883 4206 21:00:00.000
1884 9115 06:15:00.000
1885 8816 08:42:00.000
1886 3566 07:00:00.000
1887 5422 06:00:00.000
1888 2146 21:00:00.000
1889 2540 22:15:00.000
1890 5911 22:15:00.000
1891 9258 06:00:00.000
1892 4967 07:30:00.000
1893 1548 08:42:00.000
1894 5866 22:30:00.000
1895 1896 21:00:00.000
1896 346 15:00:00.000
1897 6646 06:15:00.000
1898 982 22:15:00.000
1899 5421 06:15:00.000
1900 3256 07:30:00.000
1901 4052 23:42:00.000
1902 4868 06:00:00.000
1903 6553 08:42:00.000
1904 440 15:00:00.000
1905 873 15:00:00.000
1906 6274 15:30:00.000
1907 5474 06:00:00.000
1908 6791 14:00:00.000
1909 2960 22:30:00.000
1910 1352 08:42:00.000
1911 2439 06:00:00.000
1912 7022 14:00:00.000
1913 3045 06:00:00.000
1914 904 15:30:00.000
1915 620 22:15:00.000
1916 1910 07:00:00.000
1917 9874 07:00:00.000
1918 282 23:42:00.000
1919 5022 14:00:00.000
1920 8071 22:15:00.000
1921 6492 15:00:00.000
1922 9944 22:30:00.000
1923 8184 06:15:00.000
1924 2247 21:00:00.000
1925 8426 22:30:00.000
1926 1367 15:34:00.000
1927 4364 15:00:00.000
1928 4995 21:00:00.000
1929 30 06:15:00.000
1930 9418 22:15:00.000
1931 4699 06:00:00.000
1932 2294 07:30:00.000
1933 7548 14:15:00.000
1934 7109 08:42:00.000
1935 7858 15:34:00.000
1936 3533 23:42:00.000
1937 122 21:00:00.000
1938 9191 15:30:00.000
1939 2500 06:15:00.000
1940 8787 21:00:00.000
1941 8555 08:42:00.000
1942 3249 07:00:00.000
1943 3601 15:30:00.000
1944 4854 22:15:00.000
1945 643 22:15:00.000
1946 5987 22:30:00.000
1947 4491 15:00:00.000
1948 918 14:00:00.000
1949 988 22:15:00.000
1950 3695 15:00:00.000
1951 9859 21:00:00.000
1952 4841 21:00:00.000
1953 4272 15:00:00.000
1954 2631 06:15:00.000
1955 8881 08:42:00.000
1956 9416 21:00:00.000
1957 1197 07:30:00.000
1958 7526 22:15:00.000
1959 4482 15:30:00.000
1960 7369 15:30:00.000
1961 9687 15:30:00.000
1962 3302 23:42:00.000
1963 8212 15:30:00.000
1964 9755 07:00:00.000
1965 7143 08:42:00.000
1966 9877 22:30:00.000
1967 4463 21:00:00.000
1968 9286 08:42:00.000
1969 6656 14:00:00.000
1970 7931 23:42:00.000
1971 2979 15:34:00.000
1972 4159 22:30:00.000
1973 3665 15:00:00.000
1974 8481 07:30:00.000
1975 754 14:15:00.000
1976 4831 14:00:00.000
1977 2444 14:00:00.000
1978 5778 21:00:00.000
1979 2577 06:00:00.000
1980 5470 07:30:00.000
1981 7003 15:00:00.000
1982 4823 07:30:00.000
1983 1659 21:00:00.000
1984 4226 07:30:00.000
1985 36 15:00:00.000
1986 2491 15:34:00.000
1987 3850 06:00:00.000
1988 9370 22:30:00.000
1989 7643 07:30:00.000
1990 8915 07:30:00.000
1991 9771 14:00:00.000
1992 6388 23:42:00.000
1993 4133 06:15:00.000
1994 7957 06:00:00.000
1995 2188 08:42:00.000
1996 7381 15:30:00.000
1997 3919 21:00:00.000
1998 8525 22:30:00.000
1999 5132 06:15:00.000
2000 706 15:00:00.000
2001 8102 07:00:00.000
2002 5208 22:15:00.000
2003 7135 07:00:00.000
2004 1455 06:15:00.000
2005 6131 07:30:00.000
2006 5755 14:00:00.000
2007 8334 22:30:00.000
2008 9012 21:00:00.000
2009 9985 15:34:00.000
2010 8894 21:00:00.000
2011 6878 23:42:00.000
2012 5989 07:00:00.000
2013 8958 08:42:00.000
2014 5359 08:42:00.000
